height,timestamp,difficulty,delta_t
838211,1712531401,83126997340024.61,207.0
838212,1712531439,83126997340024.61,38.0
838213,1712531605,83126997340024.61,166.0
838214,1712532045,83126997340024.61,440.0
838215,1712533710,83126997340024.61,1665.0
838216,1712534503,83126997340024.61,793.0
838217,1712535009,83126997340024.61,506.0
838218,1712535445,83126997340024.61,436.0
838219,1712536365,83126997340024.61,920.0
838220,1712536965,83126997340024.61,600.0
838221,1712537098,83126997340024.61,133.0
838222,1712537139,83126997340024.61,41.0
838223,1712538935,83126997340024.61,1796.0
838224,1712538966,83126997340024.61,31.0
838225,1712539192,83126997340024.61,226.0
838226,1712539309,83126997340024.61,117.0
838227,1712539503,83126997340024.61,194.0
838228,1712541233,83126997340024.61,1730.0
838229,1712542158,83126997340024.61,925.0
838230,1712542602,83126997340024.61,444.0
838231,1712544327,83126997340024.61,1725.0
838232,1712544728,83126997340024.61,401.0
838233,1712544983,83126997340024.61,255.0
838234,1712545118,83126997340024.61,135.0
838235,1712545767,83126997340024.61,649.0
838236,1712546160,83126997340024.61,393.0
838237,1712546278,83126997340024.61,118.0
838238,1712549106,83126997340024.61,2828.0
838239,1712549393,83126997340024.61,287.0
838240,1712549397,83126997340024.61,4.0
838241,1712549503,83126997340024.61,106.0
838242,1712550472,83126997340024.61,969.0
838243,1712550671,83126997340024.61,199.0
838244,1712553224,83126997340024.61,2553.0
838245,1712553448,83126997340024.61,224.0
838246,1712553728,83126997340024.61,280.0
838247,1712554046,83126997340024.61,318.0
838248,1712554328,83126997340024.61,282.0
838249,1712555312,83126997340024.61,984.0
838250,1712555500,83126997340024.61,188.0
838251,1712556019,83126997340024.61,519.0
838252,1712556527,83126997340024.61,508.0
838253,1712556815,83126997340024.61,288.0
838254,1712557108,83126997340024.61,293.0
838255,1712557380,83126997340024.61,272.0
838256,1712557484,83126997340024.61,104.0
838257,1712557961,83126997340024.61,477.0
838258,1712559176,83126997340024.61,1215.0
838259,1712559204,83126997340024.61,28.0
838260,1712559527,83126997340024.61,323.0
838261,1712560504,83126997340024.61,977.0
838262,1712560890,83126997340024.61,386.0
838263,1712561293,83126997340024.61,403.0
838264,1712562148,83126997340024.61,855.0
838265,1712562267,83126997340024.61,119.0
838266,1712562748,83126997340024.61,481.0
838267,1712562937,83126997340024.61,189.0
838268,1712563578,83126997340024.61,641.0
838269,1712564909,83126997340024.61,1331.0
838270,1712564987,83126997340024.61,78.0
838271,1712565140,83126997340024.61,153.0
838272,1712565641,83126997340024.61,501.0
838273,1712566503,83126997340024.61,862.0
838274,1712566681,83126997340024.61,178.0
838275,1712567100,83126997340024.61,419.0
838276,1712568341,83126997340024.61,1241.0
838277,1712568461,83126997340024.61,120.0
838278,1712568552,83126997340024.61,91.0
838279,1712568589,83126997340024.61,37.0
838280,1712569636,83126997340024.61,1047.0
838281,1712570560,83126997340024.61,924.0
838282,1712571264,83126997340024.61,704.0
838283,1712571879,83126997340024.61,615.0
838284,1712571935,83126997340024.61,56.0
838285,1712572011,83126997340024.61,76.0
838286,1712572304,83126997340024.61,293.0
838287,1712572862,83126997340024.61,558.0
838288,1712573645,83126997340024.61,783.0
838289,1712575802,83126997340024.61,2157.0
838290,1712576075,83126997340024.61,273.0
838291,1712576292,83126997340024.61,217.0
838292,1712576516,83126997340024.61,224.0
838293,1712576767,83126997340024.61,251.0
838294,1712578528,83126997340024.61,1761.0
838295,1712579218,83126997340024.61,690.0
838296,1712579381,83126997340024.61,163.0
838297,1712579385,83126997340024.61,4.0
838298,1712580479,83126997340024.61,1094.0
838299,1712580508,83126997340024.61,29.0
838300,1712581552,83126997340024.61,1044.0
838301,1712582874,83126997340024.61,1322.0
838302,1712583092,83126997340024.61,218.0
838303,1712583115,83126997340024.61,23.0
838304,1712583165,83126997340024.61,50.0
838305,1712583212,83126997340024.61,47.0
838306,1712583656,83126997340024.61,444.0
838307,1712583740,83126997340024.61,84.0
838308,1712585058,83126997340024.61,1318.0
838309,1712585496,83126997340024.61,438.0
838310,1712585547,83126997340024.61,51.0
838311,1712586007,83126997340024.61,460.0
838312,1712586125,83126997340024.61,118.0
838313,1712586207,83126997340024.61,82.0
838314,1712586224,83126997340024.61,17.0
838315,1712586293,83126997340024.61,69.0
838316,1712587154,83126997340024.61,861.0
838317,1712587305,83126997340024.61,151.0
838318,1712587610,83126997340024.61,305.0
838319,1712587684,83126997340024.61,74.0
838320,1712588280,83126997340024.61,596.0
838321,1712588333,83126997340024.61,53.0
838322,1712588763,83126997340024.61,430.0
838323,1712588793,83126997340024.61,30.0
838324,1712589027,83126997340024.61,234.0
838325,1712590674,83126997340024.61,1647.0
838326,1712591523,83126997340024.61,849.0
838327,1712591855,83126997340024.61,332.0
838328,1712592786,83126997340024.61,931.0
838329,1712592947,83126997340024.61,161.0
838330,1712594383,83126997340024.61,1436.0
838331,1712594681,83126997340024.61,298.0
838332,1712595033,83126997340024.61,352.0
838333,1712597424,83126997340024.61,2391.0
838334,1712598252,83126997340024.61,828.0
838335,1712598702,83126997340024.61,450.0
838336,1712598945,83126997340024.61,243.0
838337,1712599642,83126997340024.61,697.0
838338,1712600592,83126997340024.61,950.0
838339,1712601157,83126997340024.61,565.0
838340,1712601331,83126997340024.61,174.0
838341,1712601416,83126997340024.61,85.0
838342,1712602750,83126997340024.61,1334.0
838343,1712603528,83126997340024.61,778.0
838344,1712603860,83126997340024.61,332.0
838345,1712604201,83126997340024.61,341.0
838346,1712604572,83126997340024.61,371.0
838347,1712605512,83126997340024.61,940.0
838348,1712605820,83126997340024.61,308.0
838349,1712606702,83126997340024.61,882.0
838350,1712607282,83126997340024.61,580.0
838351,1712607799,83126997340024.61,517.0
838352,1712609328,83126997340024.61,1529.0
838353,1712609420,83126997340024.61,92.0
838354,1712611505,83126997340024.61,2085.0
838355,1712611618,83126997340024.61,113.0
838356,1712611684,83126997340024.61,66.0
838357,1712613129,83126997340024.61,1445.0
838358,1712613802,83126997340024.61,673.0
838359,1712614020,83126997340024.61,218.0
838360,1712614112,83126997340024.61,92.0
838361,1712614181,83126997340024.61,69.0
838362,1712615123,83126997340024.61,942.0
838363,1712616053,83126997340024.61,930.0
838364,1712616172,83126997340024.61,119.0
838365,1712616274,83126997340024.61,102.0
838366,1712616818,83126997340024.61,544.0
838367,1712617358,83126997340024.61,540.0
838368,1712617488,83126997340024.61,130.0
838369,1712619025,83126997340024.61,1537.0
838370,1712619398,83126997340024.61,373.0
838371,1712619811,83126997340024.61,413.0
838372,1712620437,83126997340024.61,626.0
838373,1712620717,83126997340024.61,280.0
838374,1712621528,83126997340024.61,811.0
838375,1712621863,83126997340024.61,335.0
838376,1712621928,83126997340024.61,65.0
838377,1712622964,83126997340024.61,1036.0
838378,1712625543,83126997340024.61,2579.0
838379,1712625634,83126997340024.61,91.0
838380,1712625995,83126997340024.61,361.0
838381,1712626316,83126997340024.61,321.0
838382,1712626723,83126997340024.61,407.0
838383,1712626923,83126997340024.61,200.0
838384,1712627220,83126997340024.61,297.0
838385,1712627398,83126997340024.61,178.0
838386,1712628785,83126997340024.61,1387.0
838387,1712628886,83126997340024.61,101.0
838388,1712629448,83126997340024.61,562.0
838389,1712629780,83126997340024.61,332.0
838390,1712630346,83126997340024.61,566.0
838391,1712630765,83126997340024.61,419.0
838392,1712631214,83126997340024.61,449.0
838393,1712631317,83126997340024.61,103.0
838394,1712633178,83126997340024.61,1861.0
838395,1712633295,83126997340024.61,117.0
838396,1712633703,83126997340024.61,408.0
838397,1712634424,83126997340024.61,721.0
838398,1712634586,83126997340024.61,162.0
838399,1712634753,83126997340024.61,167.0
838400,1712636705,83126997340024.61,1952.0
838401,1712637027,83126997340024.61,322.0
838402,1712637643,83126997340024.61,616.0
838403,1712638534,83126997340024.61,891.0
838404,1712638804,83126997340024.61,270.0
838405,1712639092,83126997340024.61,288.0
838406,1712639541,83126997340024.61,449.0
838407,1712640924,83126997340024.61,1383.0
838408,1712641012,83126997340024.61,88.0
838409,1712641701,83126997340024.61,689.0
838410,1712642024,83126997340024.61,323.0
838411,1712642344,83126997340024.61,320.0
838412,1712642778,83126997340024.61,434.0
838413,1712643847,83126997340024.61,1069.0
838414,1712644295,83126997340024.61,448.0
838415,1712644401,83126997340024.61,106.0
838416,1712644586,83126997340024.61,185.0
838417,1712644606,83126997340024.61,20.0
838418,1712645439,83126997340024.61,833.0
838419,1712645591,83126997340024.61,152.0
838420,1712646399,83126997340024.61,808.0
838421,1712647155,83126997340024.61,756.0
838422,1712647731,83126997340024.61,576.0
838423,1712647747,83126997340024.61,16.0
838424,1712650214,83126997340024.61,2467.0
838425,1712650903,83126997340024.61,689.0
838426,1712651748,83126997340024.61,845.0
838427,1712652012,83126997340024.61,264.0
838428,1712653588,83126997340024.61,1576.0
838429,1712655185,83126997340024.61,1597.0
838430,1712655421,83126997340024.61,236.0
838431,1712656842,83126997340024.61,1421.0
838432,1712657493,83126997340024.61,651.0
838433,1712658124,83126997340024.61,631.0
838434,1712658214,83126997340024.61,90.0
838435,1712658225,83126997340024.61,11.0
838436,1712658519,83126997340024.61,294.0
838437,1712659085,83126997340024.61,566.0
838438,1712659354,83126997340024.61,269.0
838439,1712659991,83126997340024.61,637.0
838440,1712661940,83126997340024.61,1949.0
838441,1712662733,83126997340024.61,793.0
838442,1712663288,83126997340024.61,555.0
838443,1712663332,83126997340024.61,44.0
838444,1712663390,83126997340024.61,58.0
838445,1712664548,83126997340024.61,1158.0
838446,1712666346,83126997340024.61,1798.0
838447,1712666794,83126997340024.61,448.0
838448,1712667032,83126997340024.61,238.0
838449,1712667831,83126997340024.61,799.0
838450,1712668555,83126997340024.61,724.0
838451,1712669133,83126997340024.61,578.0
838452,1712669507,83126997340024.61,374.0
838453,1712669926,83126997340024.61,419.0
838454,1712670441,83126997340024.61,515.0
838455,1712670642,83126997340024.61,201.0
838456,1712670782,83126997340024.61,140.0
838457,1712672075,83126997340024.61,1293.0
838458,1712672676,83126997340024.61,601.0
838459,1712672938,83126997340024.61,262.0
838460,1712673293,83126997340024.61,355.0
838461,1712674122,83126997340024.61,829.0
838462,1712674363,83126997340024.61,241.0
838463,1712674490,83126997340024.61,127.0
838464,1712675025,83126997340024.61,535.0
838465,1712675815,83126997340024.61,790.0
838466,1712676296,83126997340024.61,481.0
838467,1712676493,83126997340024.61,197.0
838468,1712677135,83126997340024.61,642.0
838469,1712677432,83126997340024.61,297.0
838470,1712678757,83126997340024.61,1325.0
838471,1712679440,83126997340024.61,683.0
838472,1712679773,83126997340024.61,333.0
838473,1712679987,83126997340024.61,214.0
838474,1712680301,83126997340024.61,314.0
838475,1712680715,83126997340024.61,414.0
838476,1712680824,83126997340024.61,109.0
838477,1712681288,83126997340024.61,464.0
838478,1712681420,83126997340024.61,132.0
838479,1712682594,83126997340024.61,1174.0
838480,1712682681,83126997340024.61,87.0
838481,1712683481,83126997340024.61,800.0
838482,1712683657,83126997340024.61,176.0
838483,1712683864,83126997340024.61,207.0
838484,1712683867,83126997340024.61,3.0
838485,1712684283,83126997340024.61,416.0
838486,1712684382,83126997340024.61,99.0
838487,1712684407,83126997340024.61,25.0
838488,1712685964,83126997340024.61,1557.0
838489,1712686363,83126997340024.61,399.0
838490,1712688653,83126997340024.61,2290.0
838491,1712689508,83126997340024.61,855.0
838492,1712690492,83126997340024.61,984.0
838493,1712691753,83126997340024.61,1261.0
838494,1712692068,83126997340024.61,315.0
838495,1712692382,83126997340024.61,314.0
838496,1712692505,83126997340024.61,123.0
838497,1712692957,83126997340024.61,452.0
838498,1712693140,83126997340024.61,183.0
838499,1712693236,83126997340024.61,96.0
838500,1712693366,83126997340024.61,130.0
838501,1712693506,83126997340024.61,140.0
838502,1712693568,83126997340024.61,62.0
838503,1712694225,83126997340024.61,657.0
838504,1712695491,83126997340024.61,1266.0
838505,1712696075,83126997340024.61,584.0
838506,1712696886,83126997340024.61,811.0
838507,1712698829,83126997340024.61,1943.0
838508,1712699796,83126997340024.61,967.0
838509,1712700402,83126997340024.61,606.0
838510,1712700454,83126997340024.61,52.0
838511,1712701677,83126997340024.61,1223.0
838512,1712702587,83126997340024.61,910.0
838513,1712704321,83126997340024.61,1734.0
838514,1712704622,83126997340024.61,301.0
838515,1712704726,83126997340024.61,104.0
838516,1712705442,83126997340024.61,716.0
838517,1712706010,83126997340024.61,568.0
838518,1712706097,83126997340024.61,87.0
838519,1712707022,83126997340024.61,925.0
838520,1712707244,83126997340024.61,222.0
838521,1712707627,83126997340024.61,383.0
838522,1712707824,83126997340024.61,197.0
838523,1712707874,83126997340024.61,50.0
838524,1712708553,83126997340024.61,679.0
838525,1712708560,83126997340024.61,7.0
838526,1712708975,83126997340024.61,415.0
838527,1712709129,83126997340024.61,154.0
838528,1712710175,83126997340024.61,1046.0
838529,1712710793,83126997340024.61,618.0
838530,1712711630,83126997340024.61,837.0
838531,1712711845,83126997340024.61,215.0
838532,1712712744,83126997340024.61,899.0
838533,1712712769,83126997340024.61,25.0
838534,1712712875,83126997340024.61,106.0
838535,1712712992,83126997340024.61,117.0
838536,1712713073,83126997340024.61,81.0
838537,1712713148,83126997340024.61,75.0
838538,1712713623,83126997340024.61,475.0
838539,1712714385,83126997340024.61,762.0
838540,1712715470,83126997340024.61,1085.0
838541,1712716715,83126997340024.61,1245.0
838542,1712717463,83126997340024.61,748.0
838543,1712717553,83126997340024.61,90.0
838544,1712718063,83126997340024.61,510.0
838545,1712719154,83126997340024.61,1091.0
838546,1712719536,83126997340024.61,382.0
838547,1712719768,83126997340024.61,232.0
838548,1712720469,83126997340024.61,701.0
838549,1712722019,83126997340024.61,1550.0
838550,1712722147,83126997340024.61,128.0
838551,1712722451,83126997340024.61,304.0
838552,1712722765,83126997340024.61,314.0
838553,1712723828,83126997340024.61,1063.0
838554,1712724748,83126997340024.61,920.0
838555,1712724830,83126997340024.61,82.0
838556,1712725986,83126997340024.61,1156.0
838557,1712726249,83126997340024.61,263.0
838558,1712726494,83126997340024.61,245.0
838559,1712726456,83126997340024.61,0.0
838560,1712726812,83126997340024.61,356.0
838561,1712728037,83126997340024.61,1225.0
838562,1712728517,83126997340024.61,480.0
838563,1712729224,83126997340024.61,707.0
838564,1712729780,83126997340024.61,556.0
838565,1712730466,83126997340024.61,686.0
838566,1712730502,83126997340024.61,36.0
838567,1712731244,83126997340024.61,742.0
838568,1712731505,83126997340024.61,261.0
838569,1712731865,83126997340024.61,360.0
838570,1712732012,83126997340024.61,147.0
838571,1712732822,83126997340024.61,810.0
838572,1712733630,83126997340024.61,808.0
838573,1712733762,83126997340024.61,132.0
838574,1712735918,83126997340024.61,2156.0
838575,1712736108,83126997340024.61,190.0
838576,1712736748,83126997340024.61,640.0
838577,1712737022,83126997340024.61,274.0
838578,1712737183,83126997340024.61,161.0
838579,1712737291,83126997340024.61,108.0
838580,1712737806,83126997340024.61,515.0
838581,1712737835,83126997340024.61,29.0
838582,1712738709,83126997340024.61,874.0
838583,1712738779,83126997340024.61,70.0
838584,1712739672,83126997340024.61,893.0
838585,1712739734,83126997340024.61,62.0
838586,1712740293,83126997340024.61,559.0
838587,1712741020,83126997340024.61,727.0
838588,1712741857,83126997340024.61,837.0
838589,1712742101,83126997340024.61,244.0
838590,1712745062,83126997340024.61,2961.0
838591,1712745987,83126997340024.61,925.0
838592,1712746026,83126997340024.61,39.0
838593,1712746212,83126997340024.61,186.0
838594,1712746364,83126997340024.61,152.0
838595,1712747703,83126997340024.61,1339.0
838596,1712748061,83126997340024.61,358.0
838597,1712748120,83126997340024.61,59.0
838598,1712748802,83126997340024.61,682.0
838599,1712749195,83126997340024.61,393.0
838600,1712750925,83126997340024.61,1730.0
838601,1712751485,83126997340024.61,560.0
838602,1712751921,83126997340024.61,436.0
838603,1712752230,83126997340024.61,309.0
838604,1712752490,83126997340024.61,260.0
838605,1712752530,83126997340024.61,40.0
838606,1712752583,83126997340024.61,53.0
838607,1712752957,83126997340024.61,374.0
838608,1712753660,83126997340024.61,703.0
838609,1712754695,83126997340024.61,1035.0
838610,1712754924,83126997340024.61,229.0
838611,1712755022,83126997340024.61,98.0
838612,1712756069,83126997340024.61,1047.0
838613,1712756340,83126997340024.61,271.0
838614,1712757644,83126997340024.61,1304.0
838615,1712757971,83126997340024.61,327.0
838616,1712760587,83126997340024.61,2616.0
838617,1712762173,83126997340024.61,1586.0
838618,1712762510,83126997340024.61,337.0
838619,1712762847,83126997340024.61,337.0
838620,1712762964,83126997340024.61,117.0
838621,1712763234,83126997340024.61,270.0
838622,1712763268,83126997340024.61,34.0
838623,1712764721,83126997340024.61,1453.0
838624,1712764942,83126997340024.61,221.0
838625,1712765327,83126997340024.61,385.0
838626,1712765552,83126997340024.61,225.0
838627,1712765890,83126997340024.61,338.0
838628,1712766575,83126997340024.61,685.0
838629,1712767220,83126997340024.61,645.0
838630,1712767910,83126997340024.61,690.0
838631,1712768010,83126997340024.61,100.0
838632,1712769033,83126997340024.61,1023.0
838633,1712769105,83126997340024.61,72.0
838634,1712769553,83126997340024.61,448.0
838635,1712769729,83126997340024.61,176.0
838636,1712770022,83126997340024.61,293.0
838637,1712770500,83126997340024.61,478.0
838638,1712770854,83126997340024.61,354.0
838639,1712771172,83126997340024.61,318.0
838640,1712771470,83126997340024.61,298.0
838641,1712771934,83126997340024.61,464.0
838642,1712772293,83126997340024.61,359.0
838643,1712772533,83126997340024.61,240.0
838644,1712774055,83126997340024.61,1522.0
838645,1712775299,83126997340024.61,1244.0
838646,1712775472,83126997340024.61,173.0
838647,1712775658,83126997340024.61,186.0
838648,1712775888,83126997340024.61,230.0
838649,1712777994,83126997340024.61,2106.0
838650,1712778121,83126997340024.61,127.0
838651,1712779376,83126997340024.61,1255.0
838652,1712779538,83126997340024.61,162.0
838653,1712780443,83126997340024.61,905.0
838654,1712781933,83126997340024.61,1490.0
838655,1712783397,83126997340024.61,1464.0
838656,1712783853,86388558925171.02,456.0
838657,1712784865,86388558925171.02,1012.0
838658,1712785302,86388558925171.02,437.0
838659,1712785713,86388558925171.02,411.0
838660,1712786159,86388558925171.02,446.0
838661,1712786371,86388558925171.02,212.0
838662,1712787991,86388558925171.02,1620.0
838663,1712788849,86388558925171.02,858.0
838664,1712789074,86388558925171.02,225.0
838665,1712789365,86388558925171.02,291.0
838666,1712789724,86388558925171.02,359.0
838667,1712791544,86388558925171.02,1820.0
838668,1712791841,86388558925171.02,297.0
838669,1712792642,86388558925171.02,801.0
838670,1712793538,86388558925171.02,896.0
838671,1712794515,86388558925171.02,977.0
838672,1712794780,86388558925171.02,265.0
838673,1712795349,86388558925171.02,569.0
838674,1712795727,86388558925171.02,378.0
838675,1712795760,86388558925171.02,33.0
838676,1712797093,86388558925171.02,1333.0
