height,timestamp,difficulty,delta_t
628673,1588479550,15958652328578.42,92.0
628674,1588480182,15958652328578.42,632.0
628675,1588480674,15958652328578.42,492.0
628676,1588480769,15958652328578.42,95.0
628677,1588481119,15958652328578.42,350.0
628678,1588482832,15958652328578.42,1713.0
628679,1588483170,15958652328578.42,338.0
628680,1588483658,15958652328578.42,488.0
628681,1588484370,15958652328578.42,712.0
628682,1588485103,15958652328578.42,733.0
628683,1588485273,15958652328578.42,170.0
628684,1588485909,15958652328578.42,636.0
628685,1588485940,15958652328578.42,31.0
628686,1588486360,15958652328578.42,420.0
628687,1588486739,15958652328578.42,379.0
628688,1588487075,15958652328578.42,336.0
628689,1588487449,15958652328578.42,374.0
628690,1588487494,15958652328578.42,45.0
628691,1588487648,15958652328578.42,154.0
628692,1588487708,15958652328578.42,60.0
628693,1588488033,15958652328578.42,325.0
628694,1588488821,15958652328578.42,788.0
628695,1588489430,15958652328578.42,609.0
628696,1588490240,15958652328578.42,810.0
628697,1588490550,15958652328578.42,310.0
628698,1588490705,15958652328578.42,155.0
628699,1588490788,15958652328578.42,83.0
628700,1588491684,15958652328578.42,896.0
628701,1588492400,15958652328578.42,716.0
628702,1588492559,15958652328578.42,159.0
628703,1588492556,15958652328578.42,0.0
628704,1588493880,15958652328578.42,1324.0
628705,1588494011,15958652328578.42,131.0
628706,1588494121,15958652328578.42,110.0
628707,1588495606,15958652328578.42,1485.0
628708,1588495649,15958652328578.42,43.0
628709,1588495868,15958652328578.42,219.0
628710,1588496729,15958652328578.42,861.0
628711,1588497455,15958652328578.42,726.0
628712,1588497465,15958652328578.42,10.0
628713,1588497808,15958652328578.42,343.0
628714,1588497919,15958652328578.42,111.0
628715,1588499864,15958652328578.42,1945.0
628716,1588499999,15958652328578.42,135.0
628717,1588500117,15958652328578.42,118.0
628718,1588500208,15958652328578.42,91.0
628719,1588501119,15958652328578.42,911.0
628720,1588501499,15958652328578.42,380.0
628721,1588501859,15958652328578.42,360.0
628722,1588502006,15958652328578.42,147.0
628723,1588502396,15958652328578.42,390.0
628724,1588502467,15958652328578.42,71.0
628725,1588503545,15958652328578.42,1078.0
628726,1588503609,15958652328578.42,64.0
628727,1588503871,15958652328578.42,262.0
628728,1588503974,15958652328578.42,103.0
628729,1588504593,15958652328578.42,619.0
628730,1588505168,15958652328578.42,575.0
628731,1588505260,15958652328578.42,92.0
628732,1588505421,15958652328578.42,161.0
628733,1588505466,15958652328578.42,45.0
628734,1588506098,15958652328578.42,632.0
628735,1588506286,15958652328578.42,188.0
628736,1588506549,15958652328578.42,263.0
628737,1588506626,15958652328578.42,77.0
628738,1588507766,15958652328578.42,1140.0
628739,1588508682,15958652328578.42,916.0
628740,1588509417,15958652328578.42,735.0
628741,1588510006,15958652328578.42,589.0
628742,1588511430,15958652328578.42,1424.0
628743,1588511648,15958652328578.42,218.0
628744,1588511953,15958652328578.42,305.0
628745,1588512131,15958652328578.42,178.0
628746,1588512252,15958652328578.42,121.0
628747,1588512960,15958652328578.42,708.0
628748,1588514425,15958652328578.42,1465.0
628749,1588515510,15958652328578.42,1085.0
628750,1588515646,15958652328578.42,136.0
628751,1588516107,15958652328578.42,461.0
628752,1588516364,15958652328578.42,257.0
628753,1588517252,15958652328578.42,888.0
628754,1588517829,15958652328578.42,577.0
628755,1588518542,15958652328578.42,713.0
628756,1588519098,15958652328578.42,556.0
628757,1588521585,15958652328578.42,2487.0
628758,1588521882,15958652328578.42,297.0
628759,1588524540,15958652328578.42,2658.0
628760,1588524962,15958652328578.42,422.0
628761,1588526154,15958652328578.42,1192.0
628762,1588526952,15958652328578.42,798.0
628763,1588527188,15958652328578.42,236.0
628764,1588527348,15958652328578.42,160.0
628765,1588527964,15958652328578.42,616.0
628766,1588527991,15958652328578.42,27.0
628767,1588528866,15958652328578.42,875.0
628768,1588529303,15958652328578.42,437.0
628769,1588529937,15958652328578.42,634.0
628770,1588531035,15958652328578.42,1098.0
628771,1588531287,15958652328578.42,252.0
628772,1588531879,15958652328578.42,592.0
628773,1588532349,15958652328578.42,470.0
628774,1588532569,15958652328578.42,220.0
628775,1588532761,15958652328578.42,192.0
628776,1588532912,15958652328578.42,151.0
628777,1588533293,15958652328578.42,381.0
628778,1588534376,15958652328578.42,1083.0
628779,1588535432,15958652328578.42,1056.0
628780,1588536486,15958652328578.42,1054.0
628781,1588537193,15958652328578.42,707.0
628782,1588537263,15958652328578.42,70.0
628783,1588538625,15958652328578.42,1362.0
628784,1588539020,15958652328578.42,395.0
628785,1588539883,15958652328578.42,863.0
628786,1588539934,15958652328578.42,51.0
628787,1588540011,15958652328578.42,77.0
628788,1588540051,15958652328578.42,40.0
628789,1588540723,15958652328578.42,672.0
628790,1588540876,15958652328578.42,153.0
628791,1588542373,15958652328578.42,1497.0
628792,1588542442,15958652328578.42,69.0
628793,1588543024,15958652328578.42,582.0
628794,1588545566,15958652328578.42,2542.0
628795,1588545946,15958652328578.42,380.0
628796,1588546779,15958652328578.42,833.0
628797,1588547073,15958652328578.42,294.0
628798,1588547934,15958652328578.42,861.0
628799,1588548093,15958652328578.42,159.0
628800,1588548436,15958652328578.42,343.0
628801,1588548877,15958652328578.42,441.0
628802,1588549011,15958652328578.42,134.0
628803,1588549040,15958652328578.42,29.0
628804,1588549152,15958652328578.42,112.0
628805,1588549596,15958652328578.42,444.0
628806,1588550375,15958652328578.42,779.0
628807,1588550827,15958652328578.42,452.0
628808,1588553136,15958652328578.42,2309.0
628809,1588553263,15958652328578.42,127.0
628810,1588554351,15958652328578.42,1088.0
628811,1588554394,15958652328578.42,43.0
628812,1588554847,15958652328578.42,453.0
628813,1588555792,15958652328578.42,945.0
628814,1588555800,15958652328578.42,8.0
628815,1588556022,15958652328578.42,222.0
628816,1588556272,15958652328578.42,250.0
628817,1588557466,15958652328578.42,1194.0
628818,1588557916,15958652328578.42,450.0
628819,1588558139,15958652328578.42,223.0
628820,1588558682,15958652328578.42,543.0
628821,1588559174,15958652328578.42,492.0
628822,1588559411,15958652328578.42,237.0
628823,1588559565,15958652328578.42,154.0
628824,1588559637,15958652328578.42,72.0
628825,1588560191,15958652328578.42,554.0
628826,1588560283,15958652328578.42,92.0
628827,1588560352,15958652328578.42,69.0
628828,1588561043,15958652328578.42,691.0
628829,1588562232,15958652328578.42,1189.0
628830,1588562434,15958652328578.42,202.0
628831,1588563297,15958652328578.42,863.0
628832,1588564102,15958652328578.42,805.0
628833,1588564279,15958652328578.42,177.0
628834,1588564478,15958652328578.42,199.0
628835,1588564552,15958652328578.42,74.0
628836,1588565457,15958652328578.42,905.0
628837,1588566434,15958652328578.42,977.0
628838,1588566614,15958652328578.42,180.0
628839,1588566691,15958652328578.42,77.0
628840,1588566706,15958652328578.42,15.0
628841,1588566935,15958652328578.42,229.0
628842,1588567103,15958652328578.42,168.0
628843,1588569226,15958652328578.42,2123.0
628844,1588570178,15958652328578.42,952.0
628845,1588571121,15958652328578.42,943.0
628846,1588571342,15958652328578.42,221.0
628847,1588571419,15958652328578.42,77.0
628848,1588571467,15958652328578.42,48.0
628849,1588572424,15958652328578.42,957.0
628850,1588573053,15958652328578.42,629.0
628851,1588573490,15958652328578.42,437.0
628852,1588574871,15958652328578.42,1381.0
628853,1588574887,15958652328578.42,16.0
628854,1588574928,15958652328578.42,41.0
628855,1588575670,15958652328578.42,742.0
628856,1588575684,15958652328578.42,14.0
628857,1588576041,15958652328578.42,357.0
628858,1588576120,15958652328578.42,79.0
628859,1588577299,15958652328578.42,1179.0
628860,1588577511,15958652328578.42,212.0
628861,1588577778,15958652328578.42,267.0
628862,1588578340,15958652328578.42,562.0
628863,1588579092,15958652328578.42,752.0
628864,1588579502,15958652328578.42,410.0
628865,1588579652,15958652328578.42,150.0
628866,1588580514,15958652328578.42,862.0
628867,1588581298,15958652328578.42,784.0
628868,1588581360,15958652328578.42,62.0
628869,1588582678,15958652328578.42,1318.0
628870,1588582973,15958652328578.42,295.0
628871,1588583128,15958652328578.42,155.0
628872,1588584038,15958652328578.42,910.0
628873,1588585264,15958652328578.42,1226.0
628874,1588585490,15958652328578.42,226.0
628875,1588585992,15958652328578.42,502.0
628876,1588587193,15958652328578.42,1201.0
628877,1588587341,15958652328578.42,148.0
628878,1588587998,15958652328578.42,657.0
628879,1588588739,15958652328578.42,741.0
628880,1588589179,15958652328578.42,440.0
628881,1588589658,15958652328578.42,479.0
628882,1588589896,15958652328578.42,238.0
628883,1588590104,15958652328578.42,208.0
628884,1588590319,15958652328578.42,215.0
628885,1588590532,15958652328578.42,213.0
628886,1588591632,15958652328578.42,1100.0
628887,1588593633,15958652328578.42,2001.0
628888,1588594464,15958652328578.42,831.0
628889,1588595290,15958652328578.42,826.0
628890,1588595864,15958652328578.42,574.0
628891,1588596153,15958652328578.42,289.0
628892,1588596403,15958652328578.42,250.0
628893,1588597170,15958652328578.42,767.0
628894,1588597578,15958652328578.42,408.0
628895,1588597889,15958652328578.42,311.0
628896,1588598440,15958652328578.42,551.0
628897,1588600049,15958652328578.42,1609.0
628898,1588600351,15958652328578.42,302.0
628899,1588600405,15958652328578.42,54.0
628900,1588601184,15958652328578.42,779.0
628901,1588601199,15958652328578.42,15.0
628902,1588601371,15958652328578.42,172.0
628903,1588602694,15958652328578.42,1323.0
628904,1588602916,15958652328578.42,222.0
628905,1588602986,15958652328578.42,70.0
628906,1588603329,15958652328578.42,343.0
628907,1588603567,15958652328578.42,238.0
628908,1588604213,15958652328578.42,646.0
628909,1588604694,15958652328578.42,481.0
628910,1588605172,15958652328578.42,478.0
628911,1588605599,15958652328578.42,427.0
628912,1588606132,15958652328578.42,533.0
628913,1588606243,15958652328578.42,111.0
628914,1588606761,15958652328578.42,518.0
628915,1588606870,15958652328578.42,109.0
628916,1588610092,15958652328578.42,3222.0
628917,1588610183,15958652328578.42,91.0
628918,1588610924,15958652328578.42,741.0
628919,1588611440,15958652328578.42,516.0
628920,1588611757,15958652328578.42,317.0
628921,1588612175,15958652328578.42,418.0
628922,1588613448,15958652328578.42,1273.0
628923,1588614605,15958652328578.42,1157.0
628924,1588614739,15958652328578.42,134.0
628925,1588615105,15958652328578.42,366.0
628926,1588615112,15958652328578.42,7.0
628927,1588615459,15958652328578.42,347.0
628928,1588616708,15958652328578.42,1249.0
628929,1588617205,15958652328578.42,497.0
628930,1588617584,15958652328578.42,379.0
628931,1588617777,15958652328578.42,193.0
628932,1588618054,15958652328578.42,277.0
628933,1588618775,15958652328578.42,721.0
628934,1588619168,15958652328578.42,393.0
628935,1588620573,15958652328578.42,1405.0
628936,1588620842,15958652328578.42,269.0
628937,1588621725,15958652328578.42,883.0
628938,1588622098,15958652328578.42,373.0
628939,1588622264,15958652328578.42,166.0
628940,1588623966,15958652328578.42,1702.0
628941,1588625440,15958652328578.42,1474.0
628942,1588625551,15958652328578.42,111.0
628943,1588625643,15958652328578.42,92.0
628944,1588625754,15958652328578.42,111.0
628945,1588627251,15958652328578.42,1497.0
628946,1588627534,15958652328578.42,283.0
628947,1588628742,15958652328578.42,1208.0
628948,1588628971,15958652328578.42,229.0
628949,1588629412,15958652328578.42,441.0
628950,1588629714,15958652328578.42,302.0
628951,1588629976,15958652328578.42,262.0
628952,1588630103,15958652328578.42,127.0
628953,1588630317,15958652328578.42,214.0
628954,1588631120,15958652328578.42,803.0
628955,1588631133,15958652328578.42,13.0
628956,1588631990,15958652328578.42,857.0
628957,1588632094,15958652328578.42,104.0
628958,1588632222,15958652328578.42,128.0
628959,1588633125,15958652328578.42,903.0
628960,1588633771,15958652328578.42,646.0
628961,1588634371,15958652328578.42,600.0
628962,1588635353,15958652328578.42,982.0
628963,1588636629,15958652328578.42,1276.0
628964,1588636646,15958652328578.42,17.0
628965,1588636815,15958652328578.42,169.0
628966,1588637329,15958652328578.42,514.0
628967,1588638021,15958652328578.42,692.0
628968,1588638342,15958652328578.42,321.0
628969,1588639412,15958652328578.42,1070.0
628970,1588639505,15958652328578.42,93.0
628971,1588639852,15958652328578.42,347.0
628972,1588639994,15958652328578.42,142.0
628973,1588640948,15958652328578.42,954.0
628974,1588641951,15958652328578.42,1003.0
628975,1588641977,15958652328578.42,26.0
628976,1588642841,15958652328578.42,864.0
628977,1588643340,15958652328578.42,499.0
628978,1588644620,15958652328578.42,1280.0
628979,1588645379,15958652328578.42,759.0
628980,1588645456,15958652328578.42,77.0
628981,1588645545,15958652328578.42,89.0
628982,1588646362,15958652328578.42,817.0
628983,1588646805,15958652328578.42,443.0
628984,1588648623,15958652328578.42,1818.0
628985,1588648970,15958652328578.42,347.0
628986,1588649280,15958652328578.42,310.0
628987,1588649810,15958652328578.42,530.0
628988,1588650266,15958652328578.42,456.0
628989,1588650985,15958652328578.42,719.0
628990,1588651033,15958652328578.42,48.0
628991,1588651347,15958652328578.42,314.0
628992,1588651521,16104807485529.38,174.0
628993,1588651739,16104807485529.38,218.0
628994,1588651876,16104807485529.38,137.0
628995,1588652927,16104807485529.38,1051.0
628996,1588653217,16104807485529.38,290.0
628997,1588653546,16104807485529.38,329.0
628998,1588653611,16104807485529.38,65.0
628999,1588654068,16104807485529.38,457.0
629000,1588654625,16104807485529.38,557.0
629001,1588656194,16104807485529.38,1569.0
629002,1588657652,16104807485529.38,1458.0
629003,1588658014,16104807485529.38,362.0
629004,1588659274,16104807485529.38,1260.0
629005,1588660055,16104807485529.38,781.0
629006,1588661022,16104807485529.38,967.0
629007,1588661081,16104807485529.38,59.0
629008,1588661151,16104807485529.38,70.0
629009,1588661861,16104807485529.38,710.0
629010,1588662192,16104807485529.38,331.0
629011,1588662630,16104807485529.38,438.0
629012,1588663129,16104807485529.38,499.0
629013,1588663561,16104807485529.38,432.0
629014,1588663621,16104807485529.38,60.0
629015,1588663792,16104807485529.38,171.0
629016,1588664382,16104807485529.38,590.0
629017,1588664529,16104807485529.38,147.0
629018,1588664976,16104807485529.38,447.0
629019,1588665334,16104807485529.38,358.0
629020,1588665616,16104807485529.38,282.0
629021,1588665976,16104807485529.38,360.0
629022,1588666859,16104807485529.38,883.0
629023,1588667366,16104807485529.38,507.0
629024,1588668432,16104807485529.38,1066.0
629025,1588668750,16104807485529.38,318.0
629026,1588670830,16104807485529.38,2080.0
629027,1588672077,16104807485529.38,1247.0
629028,1588672141,16104807485529.38,64.0
629029,1588672466,16104807485529.38,325.0
629030,1588672969,16104807485529.38,503.0
629031,1588674077,16104807485529.38,1108.0
629032,1588674168,16104807485529.38,91.0
629033,1588674816,16104807485529.38,648.0
629034,1588675100,16104807485529.38,284.0
629035,1588675327,16104807485529.38,227.0
629036,1588675797,16104807485529.38,470.0
629037,1588676066,16104807485529.38,269.0
629038,1588676240,16104807485529.38,174.0
629039,1588677553,16104807485529.38,1313.0
629040,1588679343,16104807485529.38,1790.0
629041,1588680905,16104807485529.38,1562.0
629042,1588682364,16104807485529.38,1459.0
629043,1588683533,16104807485529.38,1169.0
629044,1588683771,16104807485529.38,238.0
629045,1588684382,16104807485529.38,611.0
629046,1588685299,16104807485529.38,917.0
629047,1588685442,16104807485529.38,143.0
629048,1588685542,16104807485529.38,100.0
629049,1588686835,16104807485529.38,1293.0
629050,1588687063,16104807485529.38,228.0
629051,1588687534,16104807485529.38,471.0
629052,1588688627,16104807485529.38,1093.0
629053,1588688658,16104807485529.38,31.0
629054,1588688953,16104807485529.38,295.0
629055,1588689509,16104807485529.38,556.0
629056,1588690324,16104807485529.38,815.0
629057,1588690777,16104807485529.38,453.0
629058,1588691246,16104807485529.38,469.0
629059,1588692251,16104807485529.38,1005.0
629060,1588693943,16104807485529.38,1692.0
629061,1588694500,16104807485529.38,557.0
629062,1588694564,16104807485529.38,64.0
629063,1588695787,16104807485529.38,1223.0
629064,1588696423,16104807485529.38,636.0
629065,1588696497,16104807485529.38,74.0
629066,1588697031,16104807485529.38,534.0
629067,1588697320,16104807485529.38,289.0
629068,1588698298,16104807485529.38,978.0
629069,1588698503,16104807485529.38,205.0
629070,1588698841,16104807485529.38,338.0
629071,1588699107,16104807485529.38,266.0
629072,1588699951,16104807485529.38,844.0
629073,1588700642,16104807485529.38,691.0
629074,1588700857,16104807485529.38,215.0
629075,1588701319,16104807485529.38,462.0
629076,1588701734,16104807485529.38,415.0
629077,1588702401,16104807485529.38,667.0
629078,1588703237,16104807485529.38,836.0
629079,1588703565,16104807485529.38,328.0
629080,1588703678,16104807485529.38,113.0
629081,1588703875,16104807485529.38,197.0
629082,1588705386,16104807485529.38,1511.0
629083,1588705485,16104807485529.38,99.0
629084,1588705617,16104807485529.38,132.0
629085,1588706483,16104807485529.38,866.0
629086,1588706929,16104807485529.38,446.0
629087,1588707026,16104807485529.38,97.0
629088,1588707149,16104807485529.38,123.0
629089,1588708865,16104807485529.38,1716.0
629090,1588709048,16104807485529.38,183.0
629091,1588709316,16104807485529.38,268.0
629092,1588709918,16104807485529.38,602.0
629093,1588710169,16104807485529.38,251.0
629094,1588710321,16104807485529.38,152.0
629095,1588711796,16104807485529.38,1475.0
629096,1588711814,16104807485529.38,18.0
629097,1588711824,16104807485529.38,10.0
629098,1588713484,16104807485529.38,1660.0
629099,1588713755,16104807485529.38,271.0
629100,1588713930,16104807485529.38,175.0
629101,1588714049,16104807485529.38,119.0
629102,1588714844,16104807485529.38,795.0
629103,1588715326,16104807485529.38,482.0
629104,1588715926,16104807485529.38,600.0
629105,1588715987,16104807485529.38,61.0
629106,1588716202,16104807485529.38,215.0
629107,1588716693,16104807485529.38,491.0
629108,1588716942,16104807485529.38,249.0
629109,1588717089,16104807485529.38,147.0
629110,1588717213,16104807485529.38,124.0
629111,1588717471,16104807485529.38,258.0
629112,1588717670,16104807485529.38,199.0
629113,1588718081,16104807485529.38,411.0
629114,1588720690,16104807485529.38,2609.0
629115,1588721021,16104807485529.38,331.0
629116,1588721063,16104807485529.38,42.0
629117,1588721233,16104807485529.38,170.0
629118,1588721776,16104807485529.38,543.0
629119,1588721978,16104807485529.38,202.0
629120,1588722370,16104807485529.38,392.0
629121,1588722868,16104807485529.38,498.0
629122,1588722918,16104807485529.38,50.0
629123,1588723524,16104807485529.38,606.0
629124,1588724088,16104807485529.38,564.0
629125,1588724305,16104807485529.38,217.0
629126,1588724459,16104807485529.38,154.0
629127,1588725401,16104807485529.38,942.0
629128,1588726230,16104807485529.38,829.0
629129,1588726919,16104807485529.38,689.0
629130,1588727785,16104807485529.38,866.0
629131,1588727958,16104807485529.38,173.0
629132,1588728006,16104807485529.38,48.0
629133,1588728934,16104807485529.38,928.0
629134,1588728963,16104807485529.38,29.0
629135,1588730995,16104807485529.38,2032.0
629136,1588732426,16104807485529.38,1431.0
629137,1588732923,16104807485529.38,497.0
629138,1588733475,16104807485529.38,552.0
629139,1588733560,16104807485529.38,85.0
629140,1588733726,16104807485529.38,166.0
629141,1588734201,16104807485529.38,475.0
629142,1588734574,16104807485529.38,373.0
629143,1588734646,16104807485529.38,72.0
629144,1588734983,16104807485529.38,337.0
629145,1588737441,16104807485529.38,2458.0
629146,1588738251,16104807485529.38,810.0
629147,1588739827,16104807485529.38,1576.0
629148,1588740169,16104807485529.38,342.0
629149,1588740455,16104807485529.38,286.0
629150,1588741251,16104807485529.38,796.0
629151,1588742267,16104807485529.38,1016.0
629152,1588742611,16104807485529.38,344.0
629153,1588742953,16104807485529.38,342.0
629154,1588743900,16104807485529.38,947.0
629155,1588744141,16104807485529.38,241.0
629156,1588744434,16104807485529.38,293.0
629157,1588744502,16104807485529.38,68.0
629158,1588745397,16104807485529.38,895.0
629159,1588745500,16104807485529.38,103.0
629160,1588746445,16104807485529.38,945.0
629161,1588746699,16104807485529.38,254.0
629162,1588746890,16104807485529.38,191.0
629163,1588747005,16104807485529.38,115.0
629164,1588747266,16104807485529.38,261.0
629165,1588748025,16104807485529.38,759.0
629166,1588748155,16104807485529.38,130.0
629167,1588749020,16104807485529.38,865.0
629168,1588749223,16104807485529.38,203.0
629169,1588749313,16104807485529.38,90.0
629170,1588749372,16104807485529.38,59.0
629171,1588749746,16104807485529.38,374.0
629172,1588750577,16104807485529.38,831.0
629173,1588751425,16104807485529.38,848.0
629174,1588751504,16104807485529.38,79.0
629175,1588751584,16104807485529.38,80.0
629176,1588753070,16104807485529.38,1486.0
629177,1588753486,16104807485529.38,416.0
629178,1588753649,16104807485529.38,163.0
629179,1588754576,16104807485529.38,927.0
629180,1588754817,16104807485529.38,241.0
629181,1588755406,16104807485529.38,589.0
629182,1588755573,16104807485529.38,167.0
629183,1588756159,16104807485529.38,586.0
629184,1588757701,16104807485529.38,1542.0
629185,1588757816,16104807485529.38,115.0
629186,1588759252,16104807485529.38,1436.0
629187,1588759261,16104807485529.38,9.0
629188,1588759992,16104807485529.38,731.0
629189,1588761008,16104807485529.38,1016.0
629190,1588761458,16104807485529.38,450.0
629191,1588761905,16104807485529.38,447.0
629192,1588761938,16104807485529.38,33.0
629193,1588762190,16104807485529.38,252.0
629194,1588762598,16104807485529.38,408.0
629195,1588763426,16104807485529.38,828.0
629196,1588765168,16104807485529.38,1742.0
629197,1588764062,16104807485529.38,0.0
629198,1588764075,16104807485529.38,13.0
629199,1588764559,16104807485529.38,484.0
629200,1588764575,16104807485529.38,16.0
629201,1588765271,16104807485529.38,696.0
629202,1588765522,16104807485529.38,251.0
629203,1588766129,16104807485529.38,607.0
629204,1588766691,16104807485529.38,562.0
629205,1588766763,16104807485529.38,72.0
629206,1588766848,16104807485529.38,85.0
629207,1588768701,16104807485529.38,1853.0
629208,1588768821,16104807485529.38,120.0
629209,1588769316,16104807485529.38,495.0
629210,1588769780,16104807485529.38,464.0
629211,1588769818,16104807485529.38,38.0
629212,1588769957,16104807485529.38,139.0
629213,1588770327,16104807485529.38,370.0
629214,1588770568,16104807485529.38,241.0
629215,1588770774,16104807485529.38,206.0
629216,1588770956,16104807485529.38,182.0
629217,1588771328,16104807485529.38,372.0
629218,1588772378,16104807485529.38,1050.0
629219,1588773337,16104807485529.38,959.0
629220,1588773900,16104807485529.38,563.0
629221,1588774396,16104807485529.38,496.0
629222,1588774909,16104807485529.38,513.0
629223,1588775970,16104807485529.38,1061.0
629224,1588777851,16104807485529.38,1881.0
629225,1588778407,16104807485529.38,556.0
629226,1588779044,16104807485529.38,637.0
629227,1588779073,16104807485529.38,29.0
629228,1588779462,16104807485529.38,389.0
629229,1588780762,16104807485529.38,1300.0
629230,1588781364,16104807485529.38,602.0
629231,1588781440,16104807485529.38,76.0
629232,1588782631,16104807485529.38,1191.0
629233,1588783284,16104807485529.38,653.0
629234,1588783355,16104807485529.38,71.0
629235,1588783421,16104807485529.38,66.0
629236,1588783438,16104807485529.38,17.0
629237,1588783514,16104807485529.38,76.0
629238,1588783996,16104807485529.38,482.0
629239,1588784032,16104807485529.38,36.0
629240,1588784979,16104807485529.38,947.0
629241,1588785425,16104807485529.38,446.0
629242,1588785464,16104807485529.38,39.0
629243,1588785503,16104807485529.38,39.0
629244,1588787211,16104807485529.38,1708.0
629245,1588787409,16104807485529.38,198.0
629246,1588787621,16104807485529.38,212.0
629247,1588788711,16104807485529.38,1090.0
629248,1588789069,16104807485529.38,358.0
629249,1588789301,16104807485529.383,232.0
629250,1588790285,16104807485529.38,984.0
629251,1588790595,16104807485529.38,310.0
629252,1588790762,16104807485529.38,167.0
629253,1588790780,16104807485529.38,18.0
629254,1588791613,16104807485529.38,833.0
629255,1588791679,16104807485529.38,66.0
629256,1588792874,16104807485529.38,1195.0
629257,1588793570,16104807485529.38,696.0
629258,1588793607,16104807485529.38,37.0
629259,1588795378,16104807485529.38,1771.0
629260,1588797306,16104807485529.38,1928.0
629261,1588798268,16104807485529.38,962.0
629262,1588801850,16104807485529.38,3582.0
629263,1588802342,16104807485529.38,492.0
629264,1588803247,16104807485529.38,905.0
629265,1588803274,16104807485529.38,27.0
629266,1588803559,16104807485529.38,285.0
629267,1588803634,16104807485529.38,75.0
629268,1588805097,16104807485529.38,1463.0
629269,1588805107,16104807485529.38,10.0
629270,1588806002,16104807485529.38,895.0
629271,1588806187,16104807485529.38,185.0
629272,1588807064,16104807485529.38,877.0
629273,1588807733,16104807485529.38,669.0
629274,1588808106,16104807485529.38,373.0
629275,1588808475,16104807485529.38,369.0
629276,1588809099,16104807485529.38,624.0
629277,1588809682,16104807485529.38,583.0
629278,1588809813,16104807485529.38,131.0
629279,1588810098,16104807485529.38,285.0
629280,1588810103,16104807485529.38,5.0
629281,1588810113,16104807485529.38,10.0
629282,1588811386,16104807485529.38,1273.0
629283,1588811939,16104807485529.38,553.0
629284,1588812002,16104807485529.38,63.0
629285,1588812823,16104807485529.38,821.0
629286,1588813108,16104807485529.38,285.0
629287,1588814402,16104807485529.38,1294.0
629288,1588814496,16104807485529.38,94.0
629289,1588814698,16104807485529.38,202.0
629290,1588815253,16104807485529.38,555.0
629291,1588815795,16104807485529.38,542.0
629292,1588817142,16104807485529.38,1347.0
629293,1588817397,16104807485529.38,255.0
629294,1588818030,16104807485529.38,633.0
629295,1588819173,16104807485529.38,1143.0
629296,1588820783,16104807485529.38,1610.0
629297,1588820853,16104807485529.38,70.0
629298,1588821059,16104807485529.38,206.0
629299,1588824822,16104807485529.38,3763.0
629300,1588824975,16104807485529.38,153.0
629301,1588826965,16104807485529.38,1990.0
629302,1588827532,16104807485529.38,567.0
629303,1588827785,16104807485529.38,253.0
629304,1588828943,16104807485529.38,1158.0
629305,1588829281,16104807485529.38,338.0
629306,1588829998,16104807485529.38,717.0
629307,1588830646,16104807485529.38,648.0
629308,1588830803,16104807485529.38,157.0
629309,1588831353,16104807485529.38,550.0
629310,1588831433,16104807485529.38,80.0
629311,1588832172,16104807485529.38,739.0
629312,1588833084,16104807485529.383,912.0
629313,1588835751,16104807485529.38,2667.0
629314,1588836571,16104807485529.38,820.0
629315,1588836690,16104807485529.38,119.0
629316,1588836732,16104807485529.38,42.0
629317,1588836762,16104807485529.38,30.0
629318,1588837000,16104807485529.38,238.0
629319,1588839715,16104807485529.38,2715.0
629320,1588840216,16104807485529.38,501.0
629321,1588840461,16104807485529.38,245.0
629322,1588840564,16104807485529.38,103.0
629323,1588840961,16104807485529.38,397.0
629324,1588841732,16104807485529.38,771.0
629325,1588843055,16104807485529.38,1323.0
629326,1588843341,16104807485529.38,286.0
629327,1588845244,16104807485529.38,1903.0
629328,1588846237,16104807485529.38,993.0
629329,1588846260,16104807485529.38,23.0
629330,1588846370,16104807485529.38,110.0
629331,1588846935,16104807485529.38,565.0
629332,1588849248,16104807485529.38,2313.0
629333,1588849664,16104807485529.38,416.0
629334,1588849672,16104807485529.38,8.0
629335,1588851779,16104807485529.38,2107.0
629336,1588853541,16104807485529.38,1762.0
629337,1588853663,16104807485529.38,122.0
629338,1588853689,16104807485529.38,26.0
629339,1588853882,16104807485529.38,193.0
629340,1588854387,16104807485529.38,505.0
629341,1588855098,16104807485529.38,711.0
629342,1588855136,16104807485529.38,38.0
629343,1588855579,16104807485529.38,443.0
629344,1588856125,16104807485529.38,546.0
629345,1588856584,16104807485529.38,459.0
629346,1588856732,16104807485529.38,148.0
629347,1588857013,16104807485529.38,281.0
629348,1588857200,16104807485529.38,187.0
629349,1588857498,16104807485529.38,298.0
629350,1588857778,16104807485529.38,280.0
629351,1588857982,16104807485529.38,204.0
629352,1588858042,16104807485529.38,60.0
629353,1588858113,16104807485529.38,71.0
629354,1588858681,16104807485529.38,568.0
629355,1588858701,16104807485529.38,20.0
629356,1588858704,16104807485529.38,3.0
629357,1588860615,16104807485529.38,1911.0
629358,1588860676,16104807485529.38,61.0
629359,1588860887,16104807485529.38,211.0
629360,1588861107,16104807485529.38,220.0
629361,1588861227,16104807485529.38,120.0
629362,1588861619,16104807485529.38,392.0
629363,1588861732,16104807485529.38,113.0
629364,1588863990,16104807485529.38,2258.0
629365,1588864508,16104807485529.38,518.0
