height,timestamp,difficulty,delta_t
418084,1466957394,209453158595.381,175.0
418085,1466957580,209453158595.381,186.0
418086,1466958009,209453158595.381,429.0
418087,1466959952,209453158595.381,1943.0
418088,1466961113,209453158595.381,1161.0
418089,1466961163,209453158595.381,50.0
418090,1466962399,209453158595.381,1236.0
418091,1466963458,209453158595.381,1059.0
418092,1466963858,209453158595.381,400.0
418093,1466964055,209453158595.381,197.0
418094,1466964236,209453158595.381,181.0
418095,1466964351,209453158595.381,115.0
418096,1466964622,209453158595.381,271.0
418097,1466965376,209453158595.381,754.0
418098,1466967533,209453158595.38098,2157.0
418099,1466968555,209453158595.381,1022.0
418100,1466969055,209453158595.381,500.0
418101,1466969434,209453158595.381,379.0
418102,1466969938,209453158595.381,504.0
418103,1466970288,209453158595.381,350.0
418104,1466970919,209453158595.381,631.0
418105,1466971246,209453158595.381,327.0
418106,1466972288,209453158595.381,1042.0
418107,1466973065,209453158595.381,777.0
418108,1466973154,209453158595.381,89.0
418109,1466973527,209453158595.381,373.0
418110,1466974101,209453158595.381,574.0
418111,1466974510,209453158595.381,409.0
418112,1466975647,209453158595.381,1137.0
418113,1466976364,209453158595.381,717.0
418114,1466976583,209453158595.381,219.0
418115,1466977209,209453158595.381,626.0
418116,1466977387,209453158595.381,178.0
418117,1466977496,209453158595.381,109.0
418118,1466977832,209453158595.381,336.0
418119,1466978085,209453158595.381,253.0
418120,1466978827,209453158595.381,742.0
418121,1466978896,209453158595.381,69.0
418122,1466979722,209453158595.381,826.0
418123,1466979829,209453158595.381,107.0
418124,1466980855,209453158595.381,1026.0
418125,1466981712,209453158595.381,857.0
418126,1466982426,209453158595.381,714.0
418127,1466982804,209453158595.381,378.0
418128,1466983469,209453158595.381,665.0
418129,1466984346,209453158595.381,877.0
418130,1466984377,209453158595.381,31.0
418131,1466984678,209453158595.381,301.0
418132,1466985763,209453158595.381,1085.0
418133,1466985897,209453158595.381,134.0
418134,1466986140,209453158595.381,243.0
418135,1466986941,209453158595.381,801.0
418136,1466987243,209453158595.381,302.0
418137,1466988787,209453158595.381,1544.0
418138,1466988919,209453158595.381,132.0
418139,1466989159,209453158595.381,240.0
418140,1466990433,209453158595.381,1274.0
418141,1466990703,209453158595.381,270.0
418142,1466990862,209453158595.38098,159.0
418143,1466991452,209453158595.381,590.0
418144,1466991474,209453158595.381,22.0
418145,1466992062,209453158595.381,588.0
418146,1466992468,209453158595.381,406.0
418147,1466992907,209453158595.381,439.0
418148,1466995364,209453158595.38098,2457.0
418149,1466996383,209453158595.381,1019.0
418150,1466997122,209453158595.381,739.0
418151,1466997139,209453158595.381,17.0
418152,1466997258,209453158595.381,119.0
418153,1466997326,209453158595.381,68.0
418154,1466998023,209453158595.38098,697.0
418155,1466998057,209453158595.381,34.0
418156,1466998695,209453158595.381,638.0
418157,1466999151,209453158595.381,456.0
418158,1466999216,209453158595.381,65.0
418159,1466999651,209453158595.381,435.0
418160,1467000063,209453158595.381,412.0
418161,1467000187,209453158595.381,124.0
418162,1467001768,209453158595.381,1581.0
418163,1467002695,209453158595.381,927.0
418164,1467002825,209453158595.381,130.0
418165,1467003294,209453158595.381,469.0
418166,1467003882,209453158595.381,588.0
418167,1467003983,209453158595.381,101.0
418168,1467004439,209453158595.381,456.0
418169,1467005244,209453158595.381,805.0
418170,1467005274,209453158595.381,30.0
418171,1467007725,209453158595.381,2451.0
418172,1467009526,209453158595.381,1801.0
418173,1467010542,209453158595.381,1016.0
418174,1467010979,209453158595.381,437.0
418175,1467011210,209453158595.381,231.0
418176,1467011612,209453158595.381,402.0
418177,1467011941,209453158595.381,329.0
418178,1467012638,209453158595.381,697.0
418179,1467013082,209453158595.381,444.0
418180,1467013206,209453158595.381,124.0
418181,1467013862,209453158595.381,656.0
418182,1467014791,209453158595.381,929.0
418183,1467015487,209453158595.381,696.0
418184,1467015584,209453158595.381,97.0
418185,1467015680,209453158595.381,96.0
418186,1467016165,209453158595.381,485.0
418187,1467016283,209453158595.381,118.0
418188,1467016356,209453158595.381,73.0
418189,1467017034,209453158595.381,678.0
418190,1467017230,209453158595.381,196.0
418191,1467017245,209453158595.381,15.0
418192,1467017902,209453158595.381,657.0
418193,1467018545,209453158595.381,643.0
418194,1467019281,209453158595.381,736.0
418195,1467019582,209453158595.381,301.0
418196,1467019739,209453158595.381,157.0
418197,1467020607,209453158595.381,868.0
418198,1467020759,209453158595.381,152.0
418199,1467021092,209453158595.381,333.0
418200,1467021217,209453158595.381,125.0
418201,1467021396,209453158595.381,179.0
418202,1467025003,209453158595.381,3607.0
418203,1467025122,209453158595.381,119.0
418204,1467026560,209453158595.381,1438.0
418205,1467026814,209453158595.381,254.0
418206,1467026986,209453158595.381,172.0
418207,1467027454,209453158595.381,468.0
418208,1467027699,209453158595.381,245.0
418209,1467027987,209453158595.381,288.0
418210,1467029759,209453158595.381,1772.0
418211,1467030159,209453158595.381,400.0
418212,1467030355,209453158595.381,196.0
418213,1467032260,209453158595.381,1905.0
418214,1467032311,209453158595.381,51.0
418215,1467032740,209453158595.381,429.0
418216,1467032873,209453158595.381,133.0
418217,1467033616,209453158595.381,743.0
418218,1467033803,209453158595.381,187.0
418219,1467035580,209453158595.381,1777.0
418220,1467036972,209453158595.381,1392.0
418221,1467038892,209453158595.381,1920.0
418222,1467039626,209453158595.381,734.0
418223,1467040161,209453158595.381,535.0
418224,1467041374,209453158595.381,1213.0
418225,1467043040,209453158595.381,1666.0
418226,1467043219,209453158595.381,179.0
418227,1467043464,209453158595.381,245.0
418228,1467044135,209453158595.381,671.0
418229,1467045198,209453158595.381,1063.0
418230,1467045210,209453158595.381,12.0
418231,1467045686,209453158595.381,476.0
418232,1467046986,209453158595.381,1300.0
418233,1467047380,209453158595.381,394.0
418234,1467047397,209453158595.381,17.0
418235,1467047462,209453158595.381,65.0
418236,1467050413,209453158595.381,2951.0
418237,1467050787,209453158595.381,374.0
418238,1467050881,209453158595.381,94.0
418239,1467051081,209453158595.381,200.0
418240,1467051098,209453158595.38098,17.0
418241,1467051422,209453158595.381,324.0
418242,1467052010,209453158595.381,588.0
418243,1467053253,209453158595.381,1243.0
418244,1467054173,209453158595.381,920.0
418245,1467054557,209453158595.381,384.0
418246,1467055055,209453158595.381,498.0
418247,1467055087,209453158595.381,32.0
418248,1467055359,209453158595.381,272.0
418249,1467055979,209453158595.381,620.0
418250,1467056483,209453158595.381,504.0
418251,1467057872,209453158595.381,1389.0
418252,1467058581,209453158595.381,709.0
418253,1467058590,209453158595.381,9.0
418254,1467058816,209453158595.381,226.0
418255,1467059883,209453158595.381,1067.0
418256,1467061451,209453158595.381,1568.0
418257,1467062659,209453158595.381,1208.0
418258,1467063243,209453158595.381,584.0
418259,1467063711,209453158595.381,468.0
418260,1467063721,209453158595.381,10.0
418261,1467064514,209453158595.381,793.0
418262,1467064910,209453158595.381,396.0
418263,1467065136,209453158595.381,226.0
418264,1467065691,209453158595.381,555.0
418265,1467066276,209453158595.381,585.0
418266,1467067115,209453158595.381,839.0
418267,1467067336,209453158595.381,221.0
418268,1467068397,209453158595.381,1061.0
418269,1467069051,209453158595.381,654.0
418270,1467069182,209453158595.381,131.0
418271,1467069812,209453158595.381,630.0
418272,1467070534,209453158595.381,722.0
418273,1467070648,209453158595.381,114.0
418274,1467070900,209453158595.381,252.0
418275,1467071021,209453158595.381,121.0
418276,1467071166,209453158595.381,145.0
418277,1467071559,209453158595.381,393.0
418278,1467071657,209453158595.381,98.0
418279,1467072454,209453158595.381,797.0
418280,1467073175,209453158595.381,721.0
418281,1467073210,209453158595.381,35.0
418282,1467074597,209453158595.381,1387.0
418283,1467074612,209453158595.381,15.0
418284,1467076982,209453158595.381,2370.0
418285,1467077569,209453158595.381,587.0
418286,1467077571,209453158595.381,2.0
418287,1467077647,209453158595.38098,76.0
418288,1467078419,209453158595.381,772.0
418289,1467079802,209453158595.381,1383.0
418290,1467080264,209453158595.381,462.0
418291,1467080428,209453158595.381,164.0
418292,1467080464,209453158595.381,36.0
418293,1467081201,209453158595.381,737.0
418294,1467081227,209453158595.381,26.0
418295,1467081441,209453158595.381,214.0
418296,1467081849,209453158595.381,408.0
418297,1467081880,209453158595.381,31.0
418298,1467082233,209453158595.381,353.0
418299,1467083173,209453158595.381,940.0
418300,1467083221,209453158595.38098,48.0
418301,1467084613,209453158595.381,1392.0
418302,1467084645,209453158595.381,32.0
418303,1467085288,209453158595.381,643.0
418304,1467086034,209453158595.381,746.0
418305,1467086101,209453158595.381,67.0
418306,1467086773,209453158595.381,672.0
418307,1467086806,209453158595.381,33.0
418308,1467087195,209453158595.381,389.0
418309,1467087283,209453158595.381,88.0
418310,1467088186,209453158595.381,903.0
418311,1467089660,209453158595.381,1474.0
418312,1467089894,209453158595.38098,234.0
418313,1467091089,209453158595.381,1195.0
418314,1467091471,209453158595.381,382.0
418315,1467092648,209453158595.381,1177.0
418316,1467093749,209453158595.381,1101.0
418317,1467093893,209453158595.38098,144.0
418318,1467095233,209453158595.381,1340.0
418319,1467097207,209453158595.381,1974.0
418320,1467097367,209453158595.381,160.0
418321,1467098250,209453158595.381,883.0
418322,1467098601,209453158595.381,351.0
418323,1467098629,209453158595.381,28.0
418324,1467098743,209453158595.381,114.0
418325,1467099794,209453158595.381,1051.0
418326,1467099863,209453158595.381,69.0
418327,1467100497,209453158595.381,634.0
418328,1467100697,209453158595.381,200.0
418329,1467101922,209453158595.381,1225.0
418330,1467101949,209453158595.381,27.0
418331,1467102709,209453158595.381,760.0
418332,1467103241,209453158595.381,532.0
418333,1467104501,209453158595.381,1260.0
418334,1467105292,209453158595.381,791.0
418335,1467105858,209453158595.381,566.0
418336,1467105904,209453158595.381,46.0
418337,1467108824,209453158595.381,2920.0
418338,1467108865,209453158595.381,41.0
418339,1467108952,209453158595.381,87.0
418340,1467111021,209453158595.381,2069.0
418341,1467112370,209453158595.381,1349.0
418342,1467112574,209453158595.381,204.0
418343,1467112923,209453158595.381,349.0
418344,1467113097,209453158595.381,174.0
418345,1467113369,209453158595.381,272.0
418346,1467114244,209453158595.381,875.0
418347,1467114735,209453158595.381,491.0
418348,1467114831,209453158595.381,96.0
418349,1467115354,209453158595.381,523.0
418350,1467115539,209453158595.381,185.0
418351,1467115717,209453158595.381,178.0
418352,1467116597,209453158595.381,880.0
418353,1467116648,209453158595.381,51.0
418354,1467117294,209453158595.381,646.0
418355,1467117909,209453158595.381,615.0
418356,1467118537,209453158595.381,628.0
418357,1467118619,209453158595.381,82.0
418358,1467119309,209453158595.381,690.0
418359,1467119407,209453158595.381,98.0
418360,1467119521,209453158595.381,114.0
418361,1467119802,209453158595.381,281.0
418362,1467119881,209453158595.381,79.0
418363,1467120098,209453158595.381,217.0
418364,1467121964,209453158595.381,1866.0
418365,1467122365,209453158595.381,401.0
418366,1467123492,209453158595.381,1127.0
418367,1467124285,209453158595.381,793.0
418368,1467124391,209453158595.381,106.0
418369,1467125668,209453158595.381,1277.0
418370,1467125914,209453158595.381,246.0
418371,1467126184,209453158595.381,270.0
418372,1467126797,209453158595.381,613.0
418373,1467126954,209453158595.381,157.0
418374,1467127956,209453158595.381,1002.0
418375,1467128712,209453158595.381,756.0
418376,1467128745,209453158595.381,33.0
418377,1467128780,209453158595.381,35.0
418378,1467129126,209453158595.381,346.0
418379,1467129385,209453158595.381,259.0
418380,1467129532,209453158595.381,147.0
418381,1467131089,209453158595.381,1557.0
418382,1467131984,209453158595.381,895.0
418383,1467132019,209453158595.381,35.0
418384,1467132282,209453158595.381,263.0
418385,1467132732,209453158595.381,450.0
418386,1467132746,209453158595.381,14.0
418387,1467132931,209453158595.381,185.0
418388,1467133063,209453158595.381,132.0
418389,1467133432,209453158595.381,369.0
418390,1467133790,209453158595.381,358.0
418391,1467135849,209453158595.381,2059.0
418392,1467135927,209453158595.381,78.0
418393,1467136712,209453158595.381,785.0
418394,1467137857,209453158595.381,1145.0
418395,1467138120,209453158595.381,263.0
418396,1467139457,209453158595.381,1337.0
418397,1467139780,209453158595.381,323.0
418398,1467139994,209453158595.381,214.0
418399,1467140231,209453158595.38098,237.0
418400,1467140672,209453158595.381,441.0
418401,1467142603,209453158595.381,1931.0
418402,1467146448,209453158595.381,3845.0
418403,1467147474,209453158595.381,1026.0
418404,1467148050,209453158595.381,576.0
418405,1467148315,209453158595.381,265.0
418406,1467148501,209453158595.381,186.0
418407,1467148741,209453158595.381,240.0
418408,1467149294,209453158595.381,553.0
418409,1467150234,209453158595.381,940.0
418410,1467150449,209453158595.381,215.0
418411,1467151429,209453158595.381,980.0
418412,1467151981,209453158595.381,552.0
418413,1467152953,209453158595.381,972.0
418414,1467152989,209453158595.381,36.0
418415,1467153253,209453158595.381,264.0
418416,1467153617,209453158595.381,364.0
418417,1467154147,209453158595.381,530.0
418418,1467154160,209453158595.381,13.0
418419,1467154277,209453158595.381,117.0
418420,1467154404,209453158595.381,127.0
418421,1467155176,209453158595.381,772.0
418422,1467155550,209453158595.381,374.0
418423,1467155619,209453158595.381,69.0
418424,1467155732,209453158595.381,113.0
418425,1467156926,209453158595.381,1194.0
418426,1467157934,209453158595.381,1008.0
418427,1467159300,209453158595.381,1366.0
418428,1467159534,209453158595.381,234.0
418429,1467160860,209453158595.381,1326.0
418430,1467160968,209453158595.381,108.0
418431,1467161395,209453158595.381,427.0
418432,1467161725,209453158595.381,330.0
418433,1467162579,209453158595.381,854.0
418434,1467163430,209453158595.381,851.0
418435,1467162858,209453158595.381,0.0
418436,1467163481,209453158595.381,623.0
418437,1467164055,209453158595.381,574.0
418438,1467165290,209453158595.381,1235.0
418439,1467166705,209453158595.381,1415.0
418440,1467168986,209453158595.381,2281.0
418441,1467169063,209453158595.381,77.0
418442,1467169206,209453158595.381,143.0
418443,1467169974,209453158595.381,768.0
418444,1467170083,209453158595.381,109.0
418445,1467170502,209453158595.381,419.0
418446,1467170534,209453158595.381,32.0
418447,1467170975,209453158595.381,441.0
418448,1467171844,209453158595.381,869.0
418449,1467173572,209453158595.381,1728.0
418450,1467173584,209453158595.381,12.0
418451,1467173927,209453158595.381,343.0
418452,1467174159,209453158595.381,232.0
418453,1467174583,209453158595.381,424.0
418454,1467175986,209453158595.381,1403.0
418455,1467176754,209453158595.381,768.0
418456,1467176898,209453158595.381,144.0
418457,1467178114,209453158595.381,1216.0
418458,1467179604,209453158595.381,1490.0
418459,1467180249,209453158595.381,645.0
418460,1467180982,209453158595.381,733.0
418461,1467181999,209453158595.381,1017.0
418462,1467182465,209453158595.381,466.0
418463,1467183196,209453158595.381,731.0
418464,1467183230,209453158595.381,34.0
418465,1467184108,209453158595.381,878.0
418466,1467184496,209453158595.381,388.0
418467,1467184835,209453158595.381,339.0
418468,1467185403,209453158595.381,568.0
418469,1467187988,209453158595.381,2585.0
418470,1467188575,209453158595.381,587.0
418471,1467188692,209453158595.381,117.0
418472,1467189446,209453158595.381,754.0
418473,1467192889,209453158595.381,3443.0
418474,1467193049,209453158595.381,160.0
418475,1467193271,209453158595.381,222.0
418476,1467193499,209453158595.381,228.0
418477,1467193696,209453158595.381,197.0
418478,1467193967,209453158595.381,271.0
418479,1467194159,209453158595.381,192.0
418480,1467194269,209453158595.381,110.0
418481,1467194479,209453158595.381,210.0
418482,1467196066,209453158595.381,1587.0
418483,1467196322,209453158595.381,256.0
418484,1467196515,209453158595.381,193.0
418485,1467197430,209453158595.381,915.0
418486,1467197683,209453158595.381,253.0
418487,1467198042,209453158595.381,359.0
418488,1467198287,209453158595.381,245.0
418489,1467199094,209453158595.381,807.0
418490,1467199995,209453158595.381,901.0
418491,1467200263,209453158595.381,268.0
418492,1467200252,209453158595.381,0.0
418493,1467200626,209453158595.381,374.0
418494,1467201124,209453158595.381,498.0
418495,1467201347,209453158595.381,223.0
418496,1467203806,209453158595.381,2459.0
418497,1467204011,209453158595.381,205.0
418498,1467204410,209453158595.381,399.0
418499,1467204479,209453158595.381,69.0
418500,1467205007,209453158595.381,528.0
418501,1467207642,209453158595.381,2635.0
418502,1467208005,209453158595.381,363.0
418503,1467207987,209453158595.381,0.0
418504,1467208044,209453158595.381,57.0
418505,1467208249,209453158595.381,205.0
418506,1467208238,209453158595.381,0.0
418507,1467208441,209453158595.381,203.0
418508,1467210848,209453158595.381,2407.0
418509,1467210964,209453158595.381,116.0
418510,1467212826,209453158595.381,1862.0
418511,1467213362,209453158595.381,536.0
418512,1467214474,209453158595.381,1112.0
418513,1467214705,209453158595.381,231.0
418514,1467215737,209453158595.381,1032.0
418515,1467215776,209453158595.381,39.0
418516,1467215927,209453158595.381,151.0
418517,1467216609,209453158595.381,682.0
418518,1467217849,209453158595.381,1240.0
418519,1467219035,209453158595.381,1186.0
418520,1467221110,209453158595.381,2075.0
418521,1467222044,209453158595.381,934.0
418522,1467224102,209453158595.381,2058.0
418523,1467224225,209453158595.381,123.0
418524,1467224784,209453158595.381,559.0
418525,1467224804,209453158595.381,20.0
418526,1467224958,209453158595.381,154.0
418527,1467224970,209453158595.381,12.0
418528,1467225761,209453158595.381,791.0
418529,1467226272,209453158595.381,511.0
418530,1467226636,209453158595.381,364.0
418531,1467227472,209453158595.381,836.0
418532,1467228361,209453158595.381,889.0
418533,1467228595,209453158595.381,234.0
418534,1467228619,209453158595.381,24.0
418535,1467228969,209453158595.381,350.0
418536,1467229095,209453158595.381,126.0
418537,1467230145,209453158595.381,1050.0
418538,1467230579,209453158595.381,434.0
418539,1467230835,209453158595.381,256.0
418540,1467231444,209453158595.381,609.0
418541,1467231827,209453158595.381,383.0
418542,1467232692,209453158595.381,865.0
418543,1467232725,209453158595.381,33.0
418544,1467233056,209453158595.381,331.0
418545,1467233814,209453158595.381,758.0
418546,1467233614,209453158595.381,0.0
418547,1467234647,209453158595.381,1033.0
418548,1467234813,209453158595.381,166.0
418549,1467234745,209453158595.381,0.0
418550,1467234755,209453158595.381,10.0
418551,1467235562,209453158595.381,807.0
418552,1467236955,209453158595.381,1393.0
418553,1467237740,209453158595.381,785.0
418554,1467237528,209453158595.381,0.0
418555,1467237967,209453158595.381,439.0
418556,1467237965,209453158595.381,0.0
418557,1467238265,209453158595.381,300.0
418558,1467238374,209453158595.381,109.0
418559,1467238679,209453158595.381,305.0
418560,1467238813,209453158595.381,134.0
418561,1467238837,209453158595.381,24.0
418562,1467240573,209453158595.381,1736.0
418563,1467240608,209453158595.381,35.0
418564,1467240772,209453158595.381,164.0
418565,1467240891,209453158595.381,119.0
418566,1467242009,209453158595.381,1118.0
418567,1467242209,209453158595.381,200.0
418568,1467242474,209453158595.381,265.0
418569,1467242694,209453158595.381,220.0
418570,1467243484,209453158595.381,790.0
418571,1467244015,209453158595.381,531.0
418572,1467244051,209453158595.381,36.0
418573,1467244842,209453158595.381,791.0
418574,1467246060,209453158595.381,1218.0
418575,1467246525,209453158595.381,465.0
418576,1467246562,209453158595.381,37.0
418577,1467247764,209453158595.381,1202.0
418578,1467248123,209453158595.381,359.0
418579,1467248581,209453158595.381,458.0
418580,1467249289,209453158595.381,708.0
418581,1467249600,209453158595.381,311.0
418582,1467249673,209453158595.381,73.0
418583,1467250539,209453158595.381,866.0
418584,1467251010,209453158595.381,471.0
418585,1467251846,209453158595.381,836.0
418586,1467252691,209453158595.381,845.0
418587,1467252939,209453158595.381,248.0
418588,1467253327,209453158595.381,388.0
418589,1467253871,209453158595.381,544.0
418590,1467253936,209453158595.381,65.0
418591,1467254226,209453158595.381,290.0
418592,1467254669,209453158595.381,443.0
418593,1467254682,209453158595.381,13.0
418594,1467254834,209453158595.381,152.0
418595,1467255151,209453158595.381,317.0
418596,1467255716,209453158595.381,565.0
418597,1467256041,209453158595.381,325.0
418598,1467256859,209453158595.381,818.0
418599,1467256928,209453158595.381,69.0
418600,1467258885,209453158595.381,1957.0
418601,1467259307,209453158595.38098,422.0
418602,1467259833,209453158595.381,526.0
418603,1467261170,209453158595.381,1337.0
418604,1467262475,209453158595.381,1305.0
418605,1467262670,209453158595.381,195.0
418606,1467263072,209453158595.381,402.0
418607,1467265028,209453158595.381,1956.0
418608,1467266181,209453158595.381,1153.0
418609,1467266174,209453158595.381,0.0
418610,1467268683,209453158595.381,2509.0
418611,1467269019,209453158595.381,336.0
418612,1467269875,209453158595.381,856.0
418613,1467270173,209453158595.381,298.0
418614,1467271395,209453158595.381,1222.0
418615,1467272059,209453158595.381,664.0
418616,1467272367,209453158595.381,308.0
418617,1467272976,209453158595.381,609.0
418618,1467273690,209453158595.381,714.0
418619,1467273809,209453158595.381,119.0
418620,1467274786,209453158595.381,977.0
418621,1467275013,209453158595.381,227.0
418622,1467275279,209453158595.381,266.0
418623,1467275762,209453158595.381,483.0
418624,1467275854,209453158595.381,92.0
418625,1467275897,209453158595.381,43.0
418626,1467275988,209453158595.381,91.0
418627,1467276117,209453158595.381,129.0
418628,1467277449,209453158595.381,1332.0
418629,1467277986,209453158595.381,537.0
418630,1467278239,209453158595.381,253.0
418631,1467278736,209453158595.381,497.0
418632,1467279115,209453158595.381,379.0
418633,1467279287,209453158595.381,172.0
418634,1467280839,209453158595.381,1552.0
418635,1467280905,209453158595.381,66.0
418636,1467281122,209453158595.381,217.0
418637,1467281123,209453158595.381,1.0
418638,1467281256,209453158595.381,133.0
418639,1467281679,209453158595.381,423.0
418640,1467281909,209453158595.381,230.0
418641,1467282781,209453158595.381,872.0
418642,1467283192,209453158595.381,411.0
418643,1467284512,209453158595.381,1320.0
418644,1467286136,209453158595.381,1624.0
418645,1467287719,209453158595.381,1583.0
418646,1467288011,209453158595.381,292.0
418647,1467288289,209453158595.381,278.0
418648,1467288298,209453158595.381,9.0
418649,1467288452,209453158595.381,154.0
418650,1467289964,209453158595.381,1512.0
418651,1467290062,209453158595.381,98.0
418652,1467290945,209453158595.381,883.0
418653,1467290925,209453158595.381,0.0
418654,1467295815,209453158595.381,4890.0
418655,1467296278,209453158595.381,463.0
418656,1467296333,209453158595.381,55.0
418657,1467297138,209453158595.381,805.0
418658,1467297443,209453158595.381,305.0
418659,1467297993,209453158595.381,550.0
418660,1467300134,209453158595.381,2141.0
418661,1467300302,209453158595.381,168.0
418662,1467300262,209453158595.381,0.0
418663,1467300922,209453158595.381,660.0
418664,1467301107,209453158595.381,185.0
418665,1467301195,209453158595.381,88.0
418666,1467301378,209453158595.381,183.0
418667,1467301823,209453158595.381,445.0
418668,1467301959,209453158595.381,136.0
418669,1467302004,209453158595.381,45.0
418670,1467304585,209453158595.381,2581.0
418671,1467305234,209453158595.381,649.0
418672,1467306451,209453158595.381,1217.0
418673,1467307362,209453158595.381,911.0
418674,1467307480,209453158595.381,118.0
418675,1467307500,209453158595.381,20.0
418676,1467307701,209453158595.381,201.0
418677,1467307707,209453158595.381,6.0
418678,1467308439,209453158595.381,732.0
418679,1467308638,209453158595.381,199.0
418680,1467309504,209453158595.381,866.0
418681,1467309912,209453158595.381,408.0
418682,1467310405,209453158595.381,493.0
418683,1467311603,209453158595.381,1198.0
418684,1467312763,209453158595.381,1160.0
418685,1467313104,209453158595.381,341.0
418686,1467313407,209453158595.381,303.0
418687,1467314353,209453158595.381,946.0
418688,1467314562,209453158595.381,209.0
418689,1467315677,209453158595.381,1115.0
418690,1467315796,209453158595.381,119.0
418691,1467315873,209453158595.381,77.0
418692,1467316509,209453158595.381,636.0
418693,1467316518,209453158595.381,9.0
418694,1467316748,209453158595.381,230.0
418695,1467319539,209453158595.381,2791.0
418696,1467319767,209453158595.381,228.0
418697,1467320802,209453158595.381,1035.0
418698,1467321006,209453158595.381,204.0
418699,1467321966,209453158595.381,960.0
418700,1467322633,209453158595.381,667.0
418701,1467322920,209453158595.381,287.0
418702,1467323148,209453158595.381,228.0
418703,1467324305,209453158595.381,1157.0
418704,1467324333,209453158595.381,28.0
418705,1467325535,209453158595.381,1202.0
418706,1467325564,209453158595.381,29.0
418707,1467325943,209453158595.381,379.0
418708,1467326337,209453158595.38098,394.0
418709,1467326474,209453158595.381,137.0
418710,1467326820,209453158595.381,346.0
