height,timestamp,difficulty,delta_t
208231,1353103698,3368767.140532939,150.0
208232,1353104798,3368767.1405329388,1100.0
208233,1353105467,3368767.1405329388,669.0
208234,1353105572,3368767.140532939,105.0
208235,1353106289,3368767.140532939,717.0
208236,1353106950,3368767.140532939,661.0
208237,1353107292,3368767.1405329388,342.0
208238,1353107322,3368767.140532939,30.0
208239,1353107731,3368767.1405329388,409.0
208240,1353108136,3368767.140532939,405.0
208241,1353108509,3368767.1405329388,373.0
208242,1353109429,3368767.140532939,920.0
208243,1353109467,3368767.140532939,38.0
208244,1353109899,3368767.140532939,432.0
208245,1353110191,3368767.1405329388,292.0
208246,1353110234,3368767.140532939,43.0
208247,1353110879,3368767.140532939,645.0
208248,1353114555,3368767.1405329388,3676.0
208249,1353115035,3368767.140532939,480.0
208250,1353115196,3368767.140532939,161.0
208251,1353115362,3368767.1405329388,166.0
208252,1353116138,3368767.1405329388,776.0
208253,1353116546,3368767.140532939,408.0
208254,1353116717,3368767.140532939,171.0
208255,1353116848,3368767.140532939,131.0
208256,1353117307,3368767.140532939,459.0
208257,1353117345,3368767.1405329388,38.0
208258,1353118640,3368767.1405329388,1295.0
208259,1353119120,3368767.140532939,480.0
208260,1353119863,3368767.1405329388,743.0
208261,1353119965,3368767.1405329388,102.0
208262,1353120180,3368767.140532939,215.0
208263,1353120447,3368767.1405329388,267.0
208264,1353120561,3368767.140532939,114.0
208265,1353120737,3368767.1405329388,176.0
208266,1353120804,3368767.140532939,67.0
208267,1353122026,3368767.140532939,1222.0
208268,1353122215,3368767.140532939,189.0
208269,1353122449,3368767.140532939,234.0
208270,1353122494,3368767.1405329388,45.0
208271,1353124818,3368767.1405329388,2324.0
208272,1353124903,3368767.1405329388,85.0
208273,1353125637,3368767.140532939,734.0
208274,1353125812,3368767.140532939,175.0
208275,1353126792,3368767.140532939,980.0
208276,1353126821,3368767.140532939,29.0
208277,1353127962,3368767.140532939,1141.0
208278,1353128084,3368767.1405329388,122.0
208279,1353128361,3368767.1405329388,277.0
208280,1353129223,3368767.140532939,862.0
208281,1353131125,3368767.140532939,1902.0
208282,1353131330,3368767.140532939,205.0
208283,1353131810,3368767.140532939,480.0
208284,1353132400,3368767.1405329388,590.0
208285,1353133436,3368767.1405329388,1036.0
208286,1353133276,3368767.1405329388,0.0
208287,1353135537,3368767.1405329388,2261.0
208288,1353136012,3368767.140532939,475.0
208289,1353136188,3368767.1405329388,176.0
208290,1353137136,3368767.1405329388,948.0
208291,1353137367,3368767.1405329388,231.0
208292,1353138736,3368767.1405329388,1369.0
208293,1353138566,3368767.140532939,0.0
208294,1353138815,3368767.140532939,249.0
208295,1353139983,3368767.1405329388,1168.0
208296,1353140274,3368767.140532939,291.0
208297,1353140515,3368767.1405329388,241.0
208298,1353140578,3368767.140532939,63.0
208299,1353140644,3368767.140532939,66.0
208300,1353144143,3368767.1405329388,3499.0
208301,1353145636,3368767.140532939,1493.0
208302,1353146198,3368767.1405329388,562.0
208303,1353147192,3368767.140532939,994.0
